"Year","Quarter","ID","Nowcast","Q1_aheadfc","Q2_aheadfc","Q3_aheadfc","Q4_aheadfc","dateQ","Date_number"
2007,4,554,"3.5","4.1","4.3","4.5","4.8","2007Q4",106
2007,4,555,"3.8","3.7","3.75","3.8","4","2007Q4",106
2008,1,99,"2.6","2.2","2.3","2.7","2.8","2008Q1",107
2008,1,407,"2.7","1.9","1.9","2.1","3.2","2008Q1",107
2008,1,411,"2.32","2.01","2.32","2.72","3.17","2008Q1",107
2008,1,420,"2.6","2.2","2.2","2.3","2.3","2008Q1",107
2008,1,421,"2.4","2.7","2.8","3.1","3.3","2008Q1",107
2008,1,422,"2.7","2.2","2.2","2.2","2.5","2008Q1",107
2008,1,423,"2.99","2.89","2.73","2.65","2.6","2008Q1",107
2008,1,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q1",107
2008,1,426,"2.1","1.96","2.15","2.63","3.12","2008Q1",107
2008,1,431,"3.08","2.43","2.46","2.48","2.51","2008Q1",107
2008,1,446,"2.4","1.98","1.9","1.9","2.4","2008Q1",107
2008,1,448,"2.74","2.49","2.35","2.45","2.65","2008Q1",107
2008,1,463,"2.1","2.4","2.65","2.95","3.3","2008Q1",107
2008,1,472,"2.3416","1.9847","2.0181","2.0181","#N/A","2008Q1",107
2008,1,483,"2.61","2.6933","1.75","1.75","1.75","2008Q1",107
2008,1,484,"2.65","2.65","2.75","2.9","3.2","2008Q1",107
2008,1,498,"1.75","1.35","1.1","0.9","1","2008Q1",107
2008,1,504,"2.57","2.57","2.57","2.57","2.57","2008Q1",107
2008,1,507,"2.4067","2.25","2.25","2.4","3","2008Q1",107
2008,1,508,"2.811","2.5001","2.1958","2.1556","2.3083","2008Q1",107
2008,1,510,"2.75","2.25","2.25","2.5","2.75","2008Q1",107
2008,1,512,"2.22","1.75","1.76","1.8","1.82","2008Q1",107
2008,1,516,"2","1.875","1.75","1.75","2","2008Q1",107
2008,1,518,"2.407","2.034","2.109","2.268","2.667","2008Q1",107
2008,1,519,"2.14","1.75","1.86","1.96","2.78","2008Q1",107
2008,1,520,"2.2","2.3","2.4","2.5","#N/A","2008Q1",107
2008,1,521,"2.6294","2.3502","2.38","2.4","2.4","2008Q1",107
2008,1,523,"3.5","3.52","3.6","3.53","3.5","2008Q1",107
2008,1,524,"2.5939","2.1174","2.23","2.23","2.58","2008Q1",107
2008,1,526,"2.1985","2.0001","2.1997","2.214","#N/A","2008Q1",107
2008,1,527,"2.55","1.9","1.6","1.55","1.6","2008Q1",107
2008,1,528,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q1",107
2008,1,531,"2","2.5","2.75","3.25","#N/A","2008Q1",107
2008,1,532,"2.4","2.4","2.4","2.7","#N/A","2008Q1",107
2008,1,535,"2.3","1.9","1.6","1.7","2","2008Q1",107
2008,1,539,"2.4","2","2","2","#N/A","2008Q1",107
2008,1,540,"2.32","2.26","2.16","2.22","2.3","2008Q1",107
2008,1,541,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q1",107
2008,1,542,"2.503","2.4","2.4","2.5","2.6","2008Q1",107
2008,1,543,"3.39","2.3228","2.0061","2.2869","2.4783","2008Q1",107
2008,1,546,"2.1","2","2.1","2.2","2.5","2008Q1",107
2008,1,548,"2.53","1.89","1.79","1.7","2.17","2008Q1",107
2008,1,549,"2.4","2","1.8","1.9","#N/A","2008Q1",107
2008,1,550,"2.75","2.53","2.27","2.39","2.59","2008Q1",107
2008,1,551,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q1",107
2008,1,552,"2.5","2.2","2.2","2.3","2.5","2008Q1",107
2008,1,553,"3.05","3","3.4","3.7","3.9","2008Q1",107
2008,1,554,"2.05","2","2.15","2.3","2.55","2008Q1",107
2008,1,555,"2.3","2.4","2.6","2.8","3.1","2008Q1",107
2008,1,557,"2.1707","2.5","2.5","2.9167","3.8333","2008Q1",107
2008,2,20,"2.34","2.9","3.1","3.31","3.53","2008Q2",108
2008,2,84,"1.9","1.9","1.9","1.9","1.9","2008Q2",108
2008,2,407,"1.273","1.037","1.466","2.543","2.971","2008Q2",108
2008,2,411,"1.25","1.24","1.55","1.77","2.44","2008Q2",108
2008,2,421,"2.2","2.4","2.9","3.3","3.8","2008Q2",108
2008,2,422,"2.1","1.5","1.5","1.5","2","2008Q2",108
2008,2,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q2",108
2008,2,426,"1.35","1.33","1.3","1.7","2.11","2008Q2",108
2008,2,428,"1.4","1.22","1.31","1.49","1.6","2008Q2",108
2008,2,429,"1.4","1.5","1.5","1.5","1.52","2008Q2",108
2008,2,431,"1.5","1.65","1.84","1.94","2.03","2008Q2",108
2008,2,446,"1.15","1.15","1.15","1.15","1.65","2008Q2",108
2008,2,463,"1.6","1.8","2.15","2.45","2.9","2008Q2",108
2008,2,472,"1.51","1.6833","1.8833","2.2583","2.7167","2008Q2",108
2008,2,483,"1.21","1.25","1.35","1.45","1.55","2008Q2",108
2008,2,484,"1.6","2","2.5","3.2","3.3","2008Q2",108
2008,2,504,"1.57","1.57","1.57","1.57","1.57","2008Q2",108
2008,2,506,"1.3955","1.422","1.3087","1.2927","1.4427","2008Q2",108
2008,2,507,"1.4967","1.6","1.6333","1.69","1.95","2008Q2",108
2008,2,508,"1.5189","1.902","2.3249","2.3886","2.3923","2008Q2",108
2008,2,510,"1.6","1.7","1.8","1.8","2","2008Q2",108
2008,2,512,"1.35","1.48","1.61","1.85","1.91","2008Q2",108
2008,2,516,"1.5","1.625","1.75","2","2.5","2008Q2",108
2008,2,519,"1.3962","1.6042","1.7152","2.1123","3.1431","2008Q2",108
2008,2,520,"1.8","1.9","2","2.1","2.2","2008Q2",108
2008,2,521,"1.445","1.8","1.7","1.4","1.2333","2008Q2",108
2008,2,523,"2.1","2.23","2.5","2.7","2.8","2008Q2",108
2008,2,524,"1.3227","1.4556","1.5556","1.6562","1.8231","2008Q2",108
2008,2,526,"1.6677","1.6247","1.447","1.191","1.106","2008Q2",108
2008,2,528,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q2",108
2008,2,530,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q2",108
2008,2,531,"1.5","1.8","2.2","#N/A","#N/A","2008Q2",108
2008,2,532,"2","2","2.2","2.3","#N/A","2008Q2",108
2008,2,535,"1.6","1.7","1.8","1.9","2.2","2008Q2",108
2008,2,540,"1.54","1.89","1.95","2.22","2.62","2008Q2",108
2008,2,541,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q2",108
2008,2,542,"1.4969","1.8909","2.0228","2.198","2.5744","2008Q2",108
2008,2,543,"1.1684","1.3579","1.5515","1.7447","2.3617","2008Q2",108
2008,2,544,"1.39","1.75","1.75","1.85","1.95","2008Q2",108
2008,2,546,"1.6","1.6","1.6","1.6","1.8","2008Q2",108
2008,2,548,"1.5567","1.352","1.4859","1.9593","2.6129","2008Q2",108
2008,2,549,"1.6","1.8","1.55","1.4","#N/A","2008Q2",108
2008,2,550,"1.73","1.57","2.09","2.29","2.93","2008Q2",108
2008,2,551,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q2",108
2008,2,552,"1.36","1.16","1.6","1.36","1.46","2008Q2",108
2008,2,553,"1.5","1.7","2","2.2","2.5","2008Q2",108
2008,2,554,"1.7","1.9","2.15","2.45","2.8","2008Q2",108
2008,2,555,"1.6","1.7","2","2.2","2.5","2008Q2",108
2008,2,556,"2.1","1.89","1.91","2.11","2.12","2008Q2",108
2008,2,557,"1.509","1.7","1.85","2.25","2.4","2008Q2",108
2008,3,20,"2.19","2.11","2.21","2.43","2.49","2008Q3",109
2008,3,84,"1.7","1.7","1.7","1.7","1.7","2008Q3",109
2008,3,99,"1.8","1.8","2","2.2","2.4","2008Q3",109
2008,3,407,"1.561","1.76","2.188","2.616","3.261","2008Q3",109
2008,3,411,"1.71","1.8","2.1","2.7","3.25","2008Q3",109
2008,3,420,"1.65","1.7","1.65","2","2","2008Q3",109
2008,3,421,"2","2.1","2.35","2.75","3.5","2008Q3",109
2008,3,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q3",109
2008,3,426,"1.68","1.67","1.82","2.1","2.48","2008Q3",109
2008,3,428,"1.81","1.94","2.07","2.23","2.64","2008Q3",109
2008,3,431,"2.03","2.18","2.23","2.23","2.26","2008Q3",109
2008,3,446,"1.65","1.65","1.7","2.05","2.3","2008Q3",109
2008,3,463,"1.87","2.22","2.51","2.86","3.16","2008Q3",109
2008,3,472,"1.7033","1.9033","2.2783","2.7367","3.2478","2008Q3",109
2008,3,483,"1.25","1.35","1.2","0.8","0.75","2008Q3",109
2008,3,484,"1.75","2.5","3.2","3.3","3.4","2008Q3",109
2008,3,497,"1.8989","2.0528","2.6038","2.9801","3.2535","2008Q3",109
2008,3,504,"1.57","1.57","1.57","1.57","1.57","2008Q3",109
2008,3,510,"1.9","2","1.8","2","2.3","2008Q3",109
2008,3,512,"1.72","1.9","1.96","2.03","2.12","2008Q3",109
2008,3,516,"1.775","1.75","2.025","1.55","2.05","2008Q3",109
2008,3,518,"1.756","1.85","2.1","2.6","2.7","2008Q3",109
2008,3,519,"1.9","2","2.1","2.4","2.9","2008Q3",109
2008,3,520,"2","2.1","2.1","2.2","2.3","2008Q3",109
2008,3,521,"1.8867","1.8333","1.6","1.4667","1.45","2008Q3",109
2008,3,523,"1.84","2.06","2.94","3.16","3.34","2008Q3",109
2008,3,526,"1.7947","1.532","1.191","1.106","0.9347","2008Q3",109
2008,3,527,"1.73","1.6","1.9","2.35","2.8","2008Q3",109
2008,3,528,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q3",109
2008,3,532,"2","2.2","2.3","2.5","#N/A","2008Q3",109
2008,3,533,"1.65","1.65","1.5","1.5","1.35","2008Q3",109
2008,3,535,"1.8","1.9","2.05","2.3","3.1","2008Q3",109
2008,3,540,"1.7","1.74","2.08","2.53","2.73","2008Q3",109
2008,3,541,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q3",109
2008,3,542,"1.9736","2.4878","2.7361","2.8628","2.9485","2008Q3",109
2008,3,543,"1.8989","2.0528","2.452","2.6089","2.696","2008Q3",109
2008,3,546,"1.7","1.7","2.1","2.4","2.9","2008Q3",109
2008,3,548,"1.4727","1.6167","2.2182","2.9735","3.8014","2008Q3",109
2008,3,549,"1.6","1.5","1.65","1.6","1.45","2008Q3",109
2008,3,552,"1.85","1.9","2","2.3","2.9","2008Q3",109
2008,3,553,"1.8","1.8","2","2.3","2.7","2008Q3",109
2008,3,554,"2.1","2.3","2.6","2.8","3.075","2008Q3",109
2008,3,555,"1.8","1.8","1.8","1.9","1.9","2008Q3",109
2008,3,556,"1.701","1.7425","1.755","2.1241","2.6303","2008Q3",109
2008,3,557,"1.7031","1.85","2","2.15","2.455","2008Q3",109
2008,3,559,"1.75","2","2","2","2.5","2008Q3",109
2008,3,561,"1.9","2.05","2.45","2.9","3.25","2008Q3",109
2008,4,84,"0.4","0.4","0.5","0.6","0.7","2008Q4",110
2008,4,99,"0.9","0.9","1","1.1","1.4","2008Q4",110
2008,4,407,"1.2","0.973","0.969","1.613","2.042","2008Q4",110
2008,4,411,"0.76","0.7","0.7","0.7","0.7","2008Q4",110
2008,4,420,"0.7","0.75","0.75","1.1","1.3","2008Q4",110
2008,4,421,"0.9","1","1.1","1.5","2.25","2008Q4",110
2008,4,423,"0.43","0.51","0.67","0.69","0.68","2008Q4",110
2008,4,426,"0.69","0.88","1.35","1.3","1.22","2008Q4",110
2008,4,428,"1.26","0.88","0.96","1.47","2.04","2008Q4",110
2008,4,429,"0.56","0.5","0.51","0.51","0.51","2008Q4",110
2008,4,431,"0.99","0.96","0.96","0.99","1.2","2008Q4",110
2008,4,433,"0.73","0.42","0.39","0.35","0.5","2008Q4",110
2008,4,446,"0.65","0.6","0.6","0.6","0.6","2008Q4",110
2008,4,463,"0.5","0.7","1","1.5","2","2008Q4",110
2008,4,472,"0.69","0.7","0.7","1.1312","1.45","2008Q4",110
2008,4,483,"0.5167","0.45","0.3","0.25","0.25","2008Q4",110
2008,4,484,"0.57","0.6","0.65","0.7","0.7","2008Q4",110
2008,4,497,"0.7558","0.6972","0.6972","0.6972","0.6972","2008Q4",110
2008,4,504,"0.57","0.57","0.57","0.57","0.57","2008Q4",110
2008,4,506,"0.5791","0.6353","0.8367","0.9633","1.03","2008Q4",110
2008,4,507,"0.5567","0.6","0.6333","1","1.5267","2008Q4",110
2008,4,508,"0.5057","0.5129","0.909","1.1098","1.1638","2008Q4",110
2008,4,510,"1.1","1","1.3","1.5","2","2008Q4",110
2008,4,512,"0.53","0.51","0.78","1.03","1.18","2008Q4",110
2008,4,516,"0.61","0.3","0.3","0.3","0.3","2008Q4",110
2008,4,518,"0.7284","1.1254","1.2386","1.3598","1.5219","2008Q4",110
2008,4,519,"0.33","0.65","0.88","1.05","1.62","2008Q4",110
2008,4,520,"0.75","1","1.5","1.5","1.75","2008Q4",110
2008,4,524,"0.7263","0.4144","0.5144","0.5144","0.5144","2008Q4",110
2008,4,527,"1.03","0.95","1.15","1.35","1.95","2008Q4",110
2008,4,528,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q4",110
2008,4,531,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q4",110
2008,4,532,"0.75","0.75","1","1.25","1.5","2008Q4",110
2008,4,535,"0.5","0.8","0.85","0.9","0.95","2008Q4",110
2008,4,538,"0.75","0.5","0.5","0.75","0.75","2008Q4",110
2008,4,540,"0.98","1.53","1.72","1.93","2.15","2008Q4",110
2008,4,542,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q4",110
2008,4,543,"0.7558","0.6972","0.6972","0.6972","0.6972","2008Q4",110
2008,4,544,"0.56","0.35","0.4","0.45","0.45","2008Q4",110
2008,4,546,"0.4","0.8","0.8","1.1","1.65","2008Q4",110
2008,4,548,"0.5273","0.5627","0.809","1.1526","1.641","2008Q4",110
2008,4,549,"0.6","0.6","0.7","0.85","0.95","2008Q4",110
2008,4,551,"#N/A","#N/A","#N/A","#N/A","#N/A","2008Q4",110
2008,4,552,"0.55","0.5","0.5","0.8","1","2008Q4",110
2008,4,553,"0.6","0.5","0.5","0.5","0.5","2008Q4",110
2008,4,554,"0.5","0.7","1","1.3","1.8","2008Q4",110
2008,4,555,"0.4","0.3","0.5","0.7","0.75","2008Q4",110
2008,4,556,"0.4389","0.6494","0.8008","1.427","1.6371","2008Q4",110
2008,4,557,"0.7287","1","1.15","1.205","1.2125","2008Q4",110
2008,4,560,"1.5","1.5","2","2.25","2.5","2008Q4",110
2008,4,561,"0.82","0.91","0.91","0.91","0.99","2008Q4",110
2009,1,411,"0.2","0.3","0.43","0.43","0.43","2009Q1",111
2009,1,420,"0.2","0.3","0.3","0.3","0.3","2009Q1",111
2009,1,421,"0.1","0.4","0.5","0.6","1","2009Q1",111
2009,1,423,"0.05","0.04","0.16","0.15","0.41","2009Q1",111
2009,1,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,426,"0.12","0.12","0.13","0.25","0.33","2009Q1",111
2009,1,428,"0.01","0.01","0.03","0.15","0.36","2009Q1",111
2009,1,431,"0.88","0.85","0.88","1.22","1.45","2009Q1",111
2009,1,446,"0.3","0.3","0.3","0.3","0.3","2009Q1",111
2009,1,463,"0.3","0.3","0.3","0.4","0.6","2009Q1",111
2009,1,472,"0.13","0.13","0.5612","0.88","1.0133","2009Q1",111
2009,1,483,"0.4","0.5","0.55","0.6","0.75","2009Q1",111
2009,1,484,"0.24","0.55","0.7","0.75","0.8","2009Q1",111
2009,1,504,"0.235","0.235","0.235","0.235","0.61","2009Q1",111
2009,1,506,"0.3","0.17","0.21","0.23","0.32","2009Q1",111
2009,1,507,"0.22","0.2733","0.3","0.45","0.9167","2009Q1",111
2009,1,508,"0.5774","0.5265","0.542","0.6158","0.6961","2009Q1",111
2009,1,510,"0.2","0.3","0.5","0.7","1","2009Q1",111
2009,1,512,"0.2","0.22","0.3","0.42","0.52","2009Q1",111
2009,1,516,"0.105","0.1","0.1","0.1","0.1","2009Q1",111
2009,1,518,"-0.03","0.4205","0.5941","0.7611","0.8061","2009Q1",111
2009,1,520,"0.5","0.5","0.5","1.25","1.25","2009Q1",111
2009,1,524,"0.1","0.11","0.13","0.2","0.25","2009Q1",111
2009,1,526,"7.15E-02","8.02E-02","6.42E-02","5.88E-02","0.416","2009Q1",111
2009,1,528,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,532,"0.1","0.1","0.2","0.2","#N/A","2009Q1",111
2009,1,535,"0.25","0.3","0.4","0.45","0.6","2009Q1",111
2009,1,538,"0.3","0.3","0.5","0.5","0.7","2009Q1",111
2009,1,540,"0.13","0.18","0.31","0.4","0.64","2009Q1",111
2009,1,541,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,542,"0.2","0.2","0.2","0.3","0.3","2009Q1",111
2009,1,543,"0.3739","0.3739","0.3739","0.3739","0.3739","2009Q1",111
2009,1,544,"0.23","0.27","0.27","0.37","0.37","2009Q1",111
2009,1,546,"0.3","0.3","0.4","0.4","0.6","2009Q1",111
2009,1,548,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,549,"0.15","0.15","0.15","0.2","0.55","2009Q1",111
2009,1,552,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,553,"0.2","0.2","0.2","0.3","0.3","2009Q1",111
2009,1,555,"0.3","0.4","0.4","0.4","0.5","2009Q1",111
2009,1,556,"0.2","0.2","0.2","0.38","1.17","2009Q1",111
2009,1,557,"0.2387","0.2762","0.3137","0.3512","0.3637","2009Q1",111
2009,1,559,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q1",111
2009,1,560,"0.5","0.7","0.9","1","1.1","2009Q1",111
2009,2,20,"0.25","0.23","0.33","0.4","0.4","2009Q2",112
2009,2,84,"0.2","0.2","0.2","0.2","0.3","2009Q2",112
2009,2,407,"0.262","0.258","0.686","1.425","1.9","2009Q2",112
2009,2,411,"0.18","0.21","0.23","0.25","0.27","2009Q2",112
2009,2,420,"0.3","0.3","0.3","0.3","0.4","2009Q2",112
2009,2,421,"0.1","0.2","0.35","0.6","1.65","2009Q2",112
2009,2,423,"0.21","0.32","0.3","0.32","0.31","2009Q2",112
2009,2,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q2",112
2009,2,426,"0.1707","0.1707","0.1471","0.1691","0.3383","2009Q2",112
2009,2,428,"0.22","0.27","0.31","0.18","0.15","2009Q2",112
2009,2,431,"0.24","0.37","0.37","0.37","0.38","2009Q2",112
2009,2,433,"0.2","0.3","0.35","0.5","0.68","2009Q2",112
2009,2,446,"0.2","0.23","0.26","0.26","0.28","2009Q2",112
2009,2,463,"0.25","0.3","0.35","0.5","1.05","2009Q2",112
2009,2,472,"0.16","0.3193","0.703","1.0433","1.3267","2009Q2",112
2009,2,483,"0.35","0.4","0.45","0.75","1","2009Q2",112
2009,2,484,"0.4","0.5","0.6","0.75","0.9","2009Q2",112
2009,2,498,"0.3","0.3","0.35","0.35","0.35","2009Q2",112
2009,2,504,"0.21","0.21","0.21","0.21","0.21","2009Q2",112
2009,2,506,"0.16","0.2","0.31","0.4","0.47","2009Q2",112
2009,2,507,"0.24","0.25","0.25","0.5833","0.8333","2009Q2",112
2009,2,508,"0.2784","0.4166","0.4283","0.6772","0.7512","2009Q2",112
2009,2,510,"0.25","0.25","0.3","0.4","0.5","2009Q2",112
2009,2,512,"0.2","0.3","0.5","0.75","0.95","2009Q2",112
2009,2,516,"0.18","0.15","0.15","0.15","0.175","2009Q2",112
2009,2,518,"0.2081","0.2101","0.2565","0.3206","0.3549","2009Q2",112
2009,2,520,"0.3","0.3","0.3","0.5","1","2009Q2",112
2009,2,523,"0.18","1.2","1.34","1.89","2.4","2009Q2",112
2009,2,524,"0.18","0.18","0.19","0.19","0.19","2009Q2",112
2009,2,526,"0.1017","6.42E-02","5.88E-02","0.4367","0.681","2009Q2",112
2009,2,527,"0.2","0.2","0.2","0.2","0.9","2009Q2",112
2009,2,528,"0.2729","0.2783","0.3667","0.455","0.5217","2009Q2",112
2009,2,531,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q2",112
2009,2,535,"0.22","0.29","0.38","0.6","0.8","2009Q2",112
2009,2,538,"0.21","0.25","0.25","0.3","0.4","2009Q2",112
2009,2,540,"0.18","0.31","0.4","0.51","0.63","2009Q2",112
2009,2,541,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q2",112
2009,2,542,"0.2","0.2","0.2","0.2","0.2","2009Q2",112
2009,2,543,"0.1199","0.1514","0.1798","0.2054","0.2283","2009Q2",112
2009,2,544,"0.18","0.23","0.23","0.26","0.28","2009Q2",112
2009,2,546,"0.2","0.4","0.5","0.6","1.1","2009Q2",112
2009,2,548,"0.1561","0.1982","0.3042","0.4043","1.1622","2009Q2",112
2009,2,549,"0.18","0.2","0.2","0.35","0.5","2009Q2",112
2009,2,551,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q2",112
2009,2,553,"0.28","0.25","0.3","0.5","0.6","2009Q2",112
2009,2,555,"0.3","0.4","0.4","0.4","0.5","2009Q2",112
2009,2,556,"0.2","0.2","0.38","0.71","1.47","2009Q2",112
2009,2,557,"0.1372","0.1747","0.2122","0.2247","0.2247","2009Q2",112
2009,2,558,"0.2359","0.3712","0.3712","0.3712","0.3712","2009Q2",112
2009,2,560,"0.5","0.7","0.9","1","1.1","2009Q2",112
2009,2,561,"0.18","0.21","0.23","0.25","0.27","2009Q2",112
2009,3,84,"0.2","0.2","0.2","0.3","0.4","2009Q3",113
2009,3,407,"0.228","0.656","1.425","1.9","1.9","2009Q3",113
2009,3,411,"0.17","0.2","0.22","0.24","0.26","2009Q3",113
2009,3,420,"0.2","0.2","0.2","0.2","0.3","2009Q3",113
2009,3,422,"0.2","0.2","0.2","0.5","1","2009Q3",113
2009,3,423,"0.16","0.22","0.24","0.22","0.24","2009Q3",113
2009,3,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q3",113
2009,3,426,"0.1775","0.1471","0.1268","0.2232","0.6567","2009Q3",113
2009,3,433,"0.1","0.1","0.34","0.66","1.13","2009Q3",113
2009,3,446,"0.23","0.26","0.26","0.28","0.3","2009Q3",113
2009,3,456,"0.2","0.25","0.25","0.25","0.25","2009Q3",113
2009,3,463,"0.2","0.3","0.35","0.9","1.2","2009Q3",113
2009,3,472,"0.2119","0.3058","0.6633","0.9467","1.28","2009Q3",113
2009,3,483,"0.17","0.17","0.42","0.67","0.92","2009Q3",113
2009,3,498,"0.2","0.25","0.25","0.25","0.25","2009Q3",113
2009,3,504,"0.19","0.19","0.19","0.19","0.19","2009Q3",113
2009,3,510,"0.19","0.27","0.3","0.5","0.8","2009Q3",113
2009,3,512,"0.19","0.31","0.75","1.16","1.73","2009Q3",113
2009,3,516,"0.2","0.2","0.2","0.2","0.3","2009Q3",113
2009,3,518,"0.2616","0.2899","0.3669","0.4327","0.8674","2009Q3",113
2009,3,520,"0.2","0.3","0.4","0.75","1.25","2009Q3",113
2009,3,523,"1.62","2.63","3.34","3.84","4.19","2009Q3",113
2009,3,524,"0.18","0.19","0.19","0.19","0.46","2009Q3",113
2009,3,527,"0.18","0.2","0.2","0.23","0.5","2009Q3",113
2009,3,528,"0.24","0.36","0.5","0.95","1.05","2009Q3",113
2009,3,531,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q3",113
2009,3,535,"0.2","0.3","0.55","0.75","1.65","2009Q3",113
2009,3,540,"0.2","0.25","0.41","0.56","0.67","2009Q3",113
2009,3,543,"0.1899","0.2194","0.241","0.2604","0.2778","2009Q3",113
2009,3,549,"0.2","0.2","0.35","0.5","0.75","2009Q3",113
2009,3,555,"0.2","0.3","0.3","0.4","0.5","2009Q3",113
2009,3,556,"0.19","0.2009","0.201","0.314","0.9516","2009Q3",113
2009,3,557,"0.1858","0.2222","0.2347","0.2347","0.2347","2009Q3",113
2009,3,560,"0.5","0.7","0.9","1","1.1","2009Q3",113
2009,4,84,"0.1","0.2","0.2","0.2","0.3","2009Q4",114
2009,4,99,"0.2","0.2","0.2","0.4","0.7","2009Q4",114
2009,4,407,"0.152","0.523","1.9","1.9","2.138","2009Q4",114
2009,4,411,"0.13","0.18","0.22","0.25","0.28","2009Q4",114
2009,4,421,"0.15","0.35","0.95","1.7","2.85","2009Q4",114
2009,4,422,"0.16","0.16","0.16","0.66","1.2","2009Q4",114
2009,4,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q4",114
2009,4,426,"8.62E-02","9.63E-02","0.1927","0.6466","0.9859","2009Q4",114
2009,4,428,"0.18","0.22","0.27","0.29","0.72","2009Q4",114
2009,4,446,"0.2","0.25","0.25","0.28","0.3","2009Q4",114
2009,4,456,"0.1","0.15","0.15","0.15","0.15","2009Q4",114
2009,4,463,"0.1","0.15","0.35","0.8","1.2","2009Q4",114
2009,4,472,"0.16","0.2933","0.5767","0.91","1.0767","2009Q4",114
2009,4,483,"0.17","0.17","0.42","0.67","0.92","2009Q4",114
2009,4,484,"0.08","0.15","0.25","0.4","0.55","2009Q4",114
2009,4,498,"0.2","0.2","0.2","0.2","0.45","2009Q4",114
2009,4,504,"0.265","0.265","0.265","0.265","0.265","2009Q4",114
2009,4,506,"0.1","0.19","0.28","0.65","0.94","2009Q4",114
2009,4,507,"0.1","0.162","0.2133","0.2917","0.6333","2009Q4",114
2009,4,508,"0.25","0.25","0.4","0.5156","0.9206","2009Q4",114
2009,4,510,"0.2","0.3","0.5","0.8","1.5","2009Q4",114
2009,4,516,"0.1","0.1","0.1","0.1","0.2","2009Q4",114
2009,4,518,"0.1255","0.1825","0.2516","0.4709","0.8404","2009Q4",114
2009,4,520,"0.2","0.2","0.2","0.5","0.7","2009Q4",114
2009,4,524,"0.11","0.16","0.17","0.44","0.9","2009Q4",114
2009,4,527,"0.14","0.2","0.3","0.5","1","2009Q4",114
2009,4,528,"0.14","0.4825","0.7275","1.0477","1.4643","2009Q4",114
2009,4,531,"#N/A","#N/A","#N/A","#N/A","#N/A","2009Q4",114
2009,4,532,"0.1","0.1","0.5","1","#N/A","2009Q4",114
2009,4,540,"0.18","0.25","0.49","0.6","0.82","2009Q4",114
2009,4,541,"0.1","0.15","0.2","0.2","0.2","2009Q4",114
2009,4,546,"0.1","0.3","0.6","1","1.5","2009Q4",114
2009,4,548,"3.50E-03","0.1108","0.2561","0.6977","1.2752","2009Q4",114
2009,4,549,"0.12","0.16","0.18","0.25","0.5","2009Q4",114
2009,4,553,"0.16","0.16","0.3","0.5","0.7","2009Q4",114
2009,4,555,"0.1","0.1","0.2","0.2","0.6","2009Q4",114
2009,4,556,"0.1409","0.3","0.3333","0.5002","0.8735","2009Q4",114
2009,4,557,"0.15","0.1","0.05","0.06","0.2","2009Q4",114
2009,4,558,"0.1236","0.1483","0.1706","0.1907","0.2088","2009Q4",114
2009,4,560,"0.2","0.5","0.7","0.9","0.9","2009Q4",114
2009,4,564,"0.158","0.251","0.3591","0.6095","0.9891","2009Q4",114
2010,1,407,"0.5","1.9","1.9","2.1","2.6","2010Q1",115
2010,1,411,"0.09","0.14","0.19","0.22","0.28","2010Q1",115
2010,1,420,"0.2","0.2","0.3","0.5","0.7","2010Q1",115
2010,1,421,"0.1","0.35","1.3","2.3","3.35","2010Q1",115
2010,1,422,"0.16","0.16","0.3","0.7","1.2","2010Q1",115
2010,1,424,"#N/A","#N/A","#N/A","#N/A","#N/A","2010Q1",115
2010,1,426,"6.59E-02","0.12","0.6211","0.9689","1.1116","2010Q1",115
2010,1,428,"0.23","0.28","0.29","0.72","1.17","2010Q1",115
